modified,created,deleted,renamed,total,mod_ratio,rename_ratio,rate,label
0,53,0,0,5,0.0,0.0,1.0,normal
0,54,0,0,5,0.0,0.0,1.0,normal
0,55,0,0,5,0.0,0.0,1.0,normal
0,56,0,0,5,0.0,0.0,1.0,normal
0,57,0,0,5,0.0,0.0,1.0,normal
0,58,0,0,5,0.0,0.0,1.0,normal
0,59,0,0,5,0.0,0.0,1.0,normal
0,60,0,0,5,0.0,0.0,1.0,normal
0,61,0,0,5,0.0,0.0,1.0,normal
0,62,0,0,5,0.0,0.0,1.0,normal
0,63,0,0,5,0.0,0.0,1.0,normal
0,64,0,0,5,0.0,0.0,1.0,normal
0,65,0,0,5,0.0,0.0,1.0,normal
0,66,0,0,5,0.0,0.0,1.0,normal
0,67,0,0,5,0.0,0.0,1.0,normal
0,68,0,0,5,0.0,0.0,1.0,normal
0,69,0,0,5,0.0,0.0,1.0,normal
0,70,0,0,5,0.0,0.0,1.0,normal
0,71,0,0,5,0.0,0.0,1.0,normal
0,72,0,0,5,0.0,0.0,1.0,normal
0,73,0,0,5,0.0,0.0,1.0,normal
0,74,0,0,5,0.0,0.0,1.0,normal
0,75,0,0,5,0.0,0.0,1.0,normal
0,76,0,0,5,0.0,0.0,1.0,normal
0,77,0,0,5,0.0,0.0,1.0,normal
0,78,0,0,5,0.0,0.0,1.0,normal
0,79,0,0,5,0.0,0.0,1.0,normal
0,80,0,0,5,0.0,0.0,1.0,normal
0,81,0,0,5,0.0,0.0,1.0,normal
0,82,0,0,5,0.0,0.0,1.0,normal
0,83,0,0,5,0.0,0.0,1.0,normal
0,84,0,0,5,0.0,0.0,1.0,normal
0,85,0,0,5,0.0,0.0,1.0,normal
0,86,0,0,5,0.0,0.0,1.0,normal
0,87,0,0,5,0.0,0.0,1.0,normal
0,88,0,0,5,0.0,0.0,1.0,normal
0,89,0,0,5,0.0,0.0,1.0,normal
0,90,0,0,5,0.0,0.0,1.0,normal
0,91,0,0,5,0.0,0.0,1.0,normal
0,92,0,0,5,0.0,0.0,1.0,normal
0,93,0,0,5,0.0,0.0,1.0,normal
0,94,0,0,5,0.0,0.0,1.0,normal
0,95,0,0,5,0.0,0.0,1.0,normal
0,96,0,0,5,0.0,0.0,1.0,normal
0,97,0,0,5,0.0,0.0,1.0,normal
0,98,0,0,5,0.0,0.0,1.0,normal
0,99,0,0,5,0.0,0.0,1.0,normal
0,100,0,0,5,0.0,0.0,1.0,normal
0,101,0,0,5,0.0,0.0,1.0,normal
0,102,0,0,5,0.0,0.0,1.0,normal
0,103,0,0,5,0.0,0.0,1.0,normal
0,104,0,0,5,0.0,0.0,1.0,normal
0,105,0,0,5,0.0,0.0,1.0,normal
0,106,0,0,5,0.0,0.0,1.0,normal
0,107,0,0,5,0.0,0.0,1.0,normal
0,108,0,0,5,0.0,0.0,1.0,normal
0,109,0,0,5,0.0,0.0,1.0,normal
0,110,0,0,5,0.0,0.0,1.0,normal
0,111,0,0,5,0.0,0.0,1.0,normal
0,112,0,0,5,0.0,0.0,1.0,normal
0,113,0,0,5,0.0,0.0,1.0,normal
0,114,0,0,5,0.0,0.0,1.0,normal
0,115,0,0,5,0.0,0.0,1.0,normal
0,116,0,0,5,0.0,0.0,1.0,normal
0,117,0,0,5,0.0,0.0,1.0,normal
0,118,0,0,5,0.0,0.0,1.0,normal
0,119,0,0,5,0.0,0.0,1.0,normal
0,120,0,0,5,0.0,0.0,1.0,normal
0,121,0,0,5,0.0,0.0,1.0,normal
0,122,0,0,5,0.0,0.0,1.0,normal
0,123,0,0,5,0.0,0.0,1.0,normal
0,124,0,0,5,0.0,0.0,1.0,normal
0,125,0,0,5,0.0,0.0,1.0,normal
0,126,0,0,5,0.0,0.0,1.0,normal
0,127,0,0,5,0.0,0.0,1.0,normal
0,128,0,0,5,0.0,0.0,1.0,normal
0,129,0,0,5,0.0,0.0,1.0,normal
0,130,0,0,5,0.0,0.0,1.0,normal
0,131,0,0,5,0.0,0.0,1.0,normal
0,132,0,0,5,0.0,0.0,1.0,normal
0,133,0,0,5,0.0,0.0,1.0,normal
0,134,0,0,5,0.0,0.0,1.0,normal
0,135,0,0,5,0.0,0.0,1.0,normal
0,136,0,0,5,0.0,0.0,1.0,normal
0,137,0,0,5,0.0,0.0,1.0,normal
0,138,0,0,5,0.0,0.0,1.0,normal
0,139,0,0,5,0.0,0.0,1.0,normal
0,140,0,0,5,0.0,0.0,1.0,normal
0,141,0,0,5,0.0,0.0,1.0,normal
0,142,0,0,5,0.0,0.0,1.0,normal
0,143,0,0,5,0.0,0.0,1.0,normal
0,144,0,0,5,0.0,0.0,1.0,normal
0,145,0,0,5,0.0,0.0,1.0,normal
0,146,0,0,5,0.0,0.0,1.0,normal
0,147,0,0,5,0.0,0.0,1.0,normal
0,148,0,0,5,0.0,0.0,1.0,normal
0,149,0,0,5,0.0,0.0,1.0,normal
0,150,0,0,5,0.0,0.0,1.0,normal
0,151,0,0,5,0.0,0.0,1.0,normal
0,152,0,0,5,0.0,0.0,1.0,normal
0,153,0,0,5,0.0,0.0,1.0,normal
0,154,0,0,5,0.0,0.0,1.0,normal
0,155,0,0,5,0.0,0.0,1.0,normal
0,156,0,0,5,0.0,0.0,1.0,normal
0,157,0,0,5,0.0,0.0,1.0,normal
0,158,0,0,5,0.0,0.0,1.0,normal
0,159,0,0,5,0.0,0.0,1.0,normal
0,160,0,0,5,0.0,0.0,1.0,normal
0,161,0,0,5,0.0,0.0,1.0,normal
0,162,0,0,5,0.0,0.0,1.0,normal
0,163,0,0,5,0.0,0.0,1.0,normal
0,164,0,0,5,0.0,0.0,1.0,normal
0,165,0,0,5,0.0,0.0,1.0,normal
0,166,0,0,5,0.0,0.0,1.0,normal
0,167,0,0,5,0.0,0.0,1.0,normal
0,168,0,0,5,0.0,0.0,1.0,normal
0,169,0,0,5,0.0,0.0,1.0,normal
0,170,0,0,5,0.0,0.0,1.0,normal
0,171,0,0,5,0.0,0.0,1.0,normal
0,172,0,0,5,0.0,0.0,1.0,normal
0,173,0,0,5,0.0,0.0,1.0,normal
0,174,0,0,5,0.0,0.0,1.0,normal
0,175,0,0,5,0.0,0.0,1.0,normal
0,176,0,0,5,0.0,0.0,1.0,normal
0,177,0,0,5,0.0,0.0,1.0,normal
0,178,0,0,5,0.0,0.0,1.0,normal
0,179,0,0,5,0.0,0.0,1.0,normal
0,180,0,0,5,0.0,0.0,1.0,normal
0,181,0,0,5,0.0,0.0,1.0,normal
0,182,0,0,5,0.0,0.0,1.0,normal
0,183,0,0,5,0.0,0.0,1.0,normal
0,184,0,0,5,0.0,0.0,1.0,normal
0,185,0,0,5,0.0,0.0,1.0,normal
0,186,0,0,5,0.0,0.0,1.0,normal
0,187,0,0,5,0.0,0.0,1.0,normal
0,188,0,0,5,0.0,0.0,1.0,normal
0,189,0,0,5,0.0,0.0,1.0,normal
0,190,0,0,5,0.0,0.0,1.0,normal
0,191,0,0,5,0.0,0.0,1.0,normal
0,192,0,0,5,0.0,0.0,1.0,normal
0,193,0,0,5,0.0,0.0,1.0,normal
0,194,0,0,5,0.0,0.0,1.0,normal
0,195,0,0,5,0.0,0.0,1.0,normal
0,196,0,0,5,0.0,0.0,1.0,normal
0,197,0,0,5,0.0,0.0,1.0,normal
0,198,0,0,5,0.0,0.0,1.0,normal
0,199,0,0,5,0.0,0.0,1.0,normal
0,200,0,0,5,0.0,0.0,1.0,normal
0,1,0,0,1,0.0,0.0,0.2,normal
0,2,0,0,2,0.0,0.0,0.4,normal
1,2,0,0,3,0.3333333333333333,0.0,0.6,normal
2,2,0,0,4,0.5,0.0,0.8,normal
2,3,0,0,5,0.4,0.0,1.0,normal
3,3,0,0,6,0.5,0.0,1.2,normal
4,3,0,0,7,0.5714285714285714,0.0,1.4,normal
5,3,0,0,8,0.625,0.0,1.6,normal
5,4,0,0,9,0.5555555555555556,0.0,1.8,normal
6,4,0,0,10,0.6,0.0,2.0,normal
7,4,0,0,11,0.6363636363636364,0.0,2.2,normal
7,5,0,0,12,0.5833333333333334,0.0,2.4,normal
8,5,0,0,13,0.6153846153846154,0.0,2.6,normal
9,5,0,0,14,0.6428571428571429,0.0,2.8,normal
10,5,0,0,15,0.6666666666666666,0.0,3.0,normal
10,6,0,0,16,0.625,0.0,3.2,normal
11,6,0,0,17,0.6470588235294118,0.0,3.4,normal
12,6,0,0,18,0.6666666666666666,0.0,3.6,normal
12,7,0,0,19,0.631578947368421,0.0,3.8,normal
13,7,0,0,20,0.65,0.0,4.0,normal
14,7,0,0,21,0.6666666666666666,0.0,4.2,normal
14,8,0,0,22,0.6363636363636364,0.0,4.4,normal
15,8,0,0,23,0.6521739130434783,0.0,4.6,normal
16,8,0,0,24,0.6666666666666666,0.0,4.8,normal
16,9,0,0,25,0.64,0.0,5.0,normal
17,9,0,0,26,0.6538461538461539,0.0,5.2,normal
18,9,0,0,27,0.6666666666666666,0.0,5.4,normal
19,9,0,0,28,0.6785714285714286,0.0,5.6,normal
19,10,0,0,29,0.6551724137931034,0.0,5.8,normal
20,10,0,0,30,0.6666666666666666,0.0,6.0,normal
21,10,0,0,31,0.6774193548387096,0.0,6.2,normal
21,11,0,0,32,0.65625,0.0,6.4,normal
22,11,0,0,33,0.6666666666666666,0.0,6.6,normal
23,11,0,0,34,0.6764705882352942,0.0,6.8,normal
24,11,0,0,35,0.6857142857142857,0.0,7.0,normal
24,12,0,0,34,0.7058823529411765,0.0,6.8,normal
25,12,0,0,34,0.7352941176470589,0.0,6.8,normal
26,12,0,0,35,0.7428571428571429,0.0,7.0,normal
26,13,0,0,31,0.8387096774193549,0.0,6.2,normal
27,13,0,0,32,0.84375,0.0,6.4,normal
28,13,0,0,33,0.8484848484848485,0.0,6.6,normal
29,13,0,0,34,0.8529411764705882,0.0,6.8,normal
29,14,0,0,32,0.90625,0.0,6.4,normal
30,14,0,0,33,0.9090909090909092,0.0,6.6,normal
31,14,0,0,34,0.9117647058823528,0.0,6.8,normal
32,14,0,0,35,0.9142857142857144,0.0,7.0,normal
32,15,0,0,32,1.0,0.0,6.4,normal
33,15,0,0,33,1.0,0.0,6.6,normal
34,15,0,0,34,1.0,0.0,6.8,normal
35,15,0,0,35,1.0,0.0,7.0,normal
35,16,0,0,35,1.0,0.0,7.0,normal
36,16,0,0,36,1.0,0.0,7.2,normal
37,16,0,0,37,1.0,0.0,7.4,normal
38,16,0,0,38,1.0,0.0,7.6,normal
38,17,0,0,39,0.9743589743589745,0.0,7.8,normal
39,17,0,0,40,0.975,0.0,8.0,normal
40,17,0,0,41,0.975609756097561,0.0,8.2,normal
41,17,0,0,42,0.9761904761904762,0.0,8.4,normal
41,18,0,0,42,0.9761904761904762,0.0,8.4,normal
42,18,0,0,41,1.024390243902439,0.0,8.2,normal
43,18,0,0,42,1.0238095238095235,0.0,8.4,normal
44,18,0,0,42,1.0476190476190477,0.0,8.4,normal
44,19,0,0,35,1.2571428571428571,0.0,7.0,normal
45,19,0,0,36,1.25,0.0,7.2,normal
46,19,0,0,37,1.2432432432432432,0.0,7.4,normal
47,19,0,0,38,1.236842105263158,0.0,7.6,normal
47,20,0,0,36,1.3055555555555556,0.0,7.2,normal
48,20,0,0,37,1.2972972972972974,0.0,7.4,normal
49,20,0,0,38,1.2894736842105263,0.0,7.6,normal
49,21,0,0,35,1.4,0.0,7.0,normal
50,21,0,0,36,1.3888888888888888,0.0,7.2,normal
51,21,0,0,37,1.3783783783783785,0.0,7.4,normal
52,21,0,0,38,1.368421052631579,0.0,7.6,normal
52,22,0,0,36,1.4444444444444444,0.0,7.2,normal
53,22,0,0,37,1.4324324324324325,0.0,7.4,normal
54,22,0,0,38,1.4210526315789471,0.0,7.6,normal
55,22,0,0,39,1.4102564102564104,0.0,7.8,normal
55,23,0,0,36,1.5277777777777777,0.0,7.2,normal
56,23,0,0,37,1.5135135135135136,0.0,7.4,normal
57,23,0,0,38,1.5,0.0,7.6,normal
58,23,0,0,39,1.4871794871794872,0.0,7.8,normal
58,24,0,0,36,1.6111111111111112,0.0,7.2,normal
59,24,0,0,37,1.5945945945945943,0.0,7.4,normal
60,24,0,0,38,1.5789473684210529,0.0,7.6,normal
60,25,0,0,35,1.7142857142857142,0.0,7.0,normal
61,25,0,0,36,1.6944444444444444,0.0,7.2,normal
62,25,0,0,37,1.6756756756756757,0.0,7.4,normal
63,25,0,0,38,1.6578947368421053,0.0,7.6,normal
0,1,0,0,1,0.0,0.0,0.2,wannacry
0,2,0,0,2,0.0,0.0,0.4,wannacry
1,2,0,0,3,0.3333333333333333,0.0,0.6,wannacry
0,1,0,0,1,0.0,0.0,0.2,wannacry
0,1,0,0,1,0.0,0.0,0.2,wannacry
0,1,0,0,2,0.0,0.0,0.4,wannacry
1,0,0,0,3,0.3333333333333333,0.0,0.6,wannacry
0,0,0,1,4,0.0,0.25,0.8,wannacry
1,0,0,0,5,0.2,0.0,1.0,wannacry
0,0,1,0,6,0.0,0.0,1.2,wannacry
1,0,0,0,7,0.1428571428571428,0.0,1.4,wannacry
0,1,0,0,8,0.0,0.0,1.6,wannacry
1,0,0,0,9,0.1111111111111111,0.0,1.8,wannacry
1,0,0,0,10,0.1,0.0,2.0,wannacry
0,0,0,1,11,0.0,0.0909090909090909,2.2,wannacry
1,0,0,0,12,0.0833333333333333,0.0,2.4,wannacry
0,0,1,0,13,0.0,0.0,2.6,wannacry
1,0,0,0,14,0.0714285714285714,0.0,2.8,wannacry
0,1,0,0,15,0.0,0.0,3.0,wannacry
1,0,0,0,16,0.0625,0.0,3.2,wannacry
1,0,0,0,17,0.0588235294117647,0.0,3.4,wannacry
0,0,0,1,18,0.0,0.0555555555555555,3.6,wannacry
1,0,0,0,19,0.0526315789473684,0.0,3.8,wannacry
0,0,1,0,20,0.0,0.0,4.0,wannacry
1,0,0,0,21,0.0476190476190476,0.0,4.2,wannacry
0,1,0,0,22,0.0,0.0,4.4,wannacry
1,0,0,0,23,0.0434782608695652,0.0,4.6,wannacry
1,0,0,0,24,0.0416666666666666,0.0,4.8,wannacry
0,0,0,1,25,0.0,0.04,5.0,wannacry
1,0,0,0,26,0.0384615384615384,0.0,5.2,wannacry
0,0,1,0,27,0.0,0.0,5.4,wannacry
1,0,0,0,28,0.0357142857142857,0.0,5.6,wannacry
0,1,0,0,29,0.0,0.0,5.8,wannacry
1,0,0,0,30,0.0333333333333333,0.0,6.0,wannacry
1,0,0,0,31,0.032258064516129,0.0,6.2,wannacry
0,0,0,1,32,0.0,0.03125,6.4,wannacry
1,0,0,0,33,0.0303030303030303,0.0,6.6,wannacry
0,0,1,0,34,0.0,0.0,6.8,wannacry
1,0,0,0,35,0.0285714285714285,0.0,7.0,wannacry
0,1,0,0,36,0.0,0.0,7.2,wannacry
1,0,0,0,37,0.027027027027027,0.0,7.4,wannacry
1,0,0,0,38,0.0263157894736842,0.0,7.6,wannacry
0,0,0,1,39,0.0,0.0256410256410256,7.8,wannacry
1,0,0,0,40,0.025,0.0,8.0,wannacry
0,0,1,0,41,0.0,0.0,8.2,wannacry
1,0,0,0,42,0.0238095238095238,0.0,8.4,wannacry
0,1,0,0,43,0.0,0.0,8.6,wannacry
1,0,0,0,44,0.0227272727272727,0.0,8.8,wannacry
1,0,0,0,45,0.0222222222222222,0.0,9.0,wannacry
0,1,0,0,1,0.0,0.0,0.2,wannacry
1,0,0,0,3,0.3333333333333333,0.0,0.6,wannacry
0,0,0,1,4,0.0,0.25,0.8,wannacry
1,0,0,0,5,0.2,0.0,1.0,wannacry
0,0,1,0,6,0.0,0.0,1.2,wannacry
1,0,0,0,7,0.1428571428571428,0.0,1.4,wannacry
0,1,0,0,8,0.0,0.0,1.6,wannacry
1,0,0,0,9,0.1111111111111111,0.0,1.8,wannacry
1,0,0,0,10,0.1,0.0,2.0,wannacry
0,0,0,1,11,0.0,0.0909090909090909,2.2,wannacry
1,0,0,0,12,0.0833333333333333,0.0,2.4,wannacry
0,0,1,0,13,0.0,0.0,2.6,wannacry
1,0,0,0,14,0.0714285714285714,0.0,2.8,wannacry
0,1,0,0,15,0.0,0.0,3.0,wannacry
1,0,0,0,16,0.0625,0.0,3.2,wannacry
1,0,0,0,17,0.0588235294117647,0.0,3.4,wannacry
0,0,0,1,18,0.0,0.0555555555555555,3.6,wannacry
1,0,0,0,19,0.0526315789473684,0.0,3.8,wannacry
0,0,1,0,20,0.0,0.0,4.0,wannacry
1,0,0,0,21,0.0476190476190476,0.0,4.2,wannacry
0,1,0,0,22,0.0,0.0,4.4,wannacry
1,0,0,0,23,0.0434782608695652,0.0,4.6,wannacry
1,0,0,0,24,0.0416666666666666,0.0,4.8,wannacry
0,0,0,1,25,0.0,0.04,5.0,wannacry
1,0,0,0,26,0.0384615384615384,0.0,5.2,wannacry
0,0,1,0,27,0.0,0.0,5.4,wannacry
1,0,0,0,28,0.0357142857142857,0.0,5.6,wannacry
0,1,0,0,29,0.0,0.0,5.8,wannacry
1,0,0,0,30,0.0333333333333333,0.0,6.0,wannacry
1,0,0,0,31,0.032258064516129,0.0,6.2,wannacry
0,0,0,1,32,0.0,0.03125,6.4,wannacry
1,0,0,0,33,0.0303030303030303,0.0,6.6,wannacry
0,0,1,0,34,0.0,0.0,6.8,wannacry
1,0,0,0,35,0.0285714285714285,0.0,7.0,wannacry
0,1,0,0,36,0.0,0.0,7.2,wannacry
1,0,0,0,37,0.027027027027027,0.0,7.4,wannacry
1,0,0,0,38,0.0263157894736842,0.0,7.6,wannacry
0,0,0,1,39,0.0,0.0256410256410256,7.8,wannacry
1,0,0,0,40,0.025,0.0,8.0,wannacry
0,0,1,0,41,0.0,0.0,8.2,wannacry
1,0,0,0,42,0.0238095238095238,0.0,8.4,wannacry
0,1,0,0,43,0.0,0.0,8.6,wannacry
1,0,0,0,44,0.0227272727272727,0.0,8.8,wannacry
1,0,0,0,45,0.0222222222222222,0.0,9.0,wannacry
0,0,0,1,46,0.0,0.0217391304347826,9.2,wannacry
1,0,0,0,47,0.0212765957446808,0.0,9.4,wannacry
0,0,1,0,48,0.0,0.0,9.6,wannacry
1,0,0,0,49,0.0204081632653061,0.0,9.8,wannacry
0,1,0,0,50,0.0,0.0,10.0,wannacry
1,0,0,0,51,0.0196078431372549,0.0,10.2,wannacry
1,0,0,0,52,0.0192307692307692,0.0,10.4,wannacry
0,0,0,1,53,0.0,0.0188679245283018,10.6,wannacry
1,0,0,0,54,0.0185185185185185,0.0,10.8,wannacry
0,0,1,0,55,0.0,0.0,11.0,wannacry
1,0,0,0,56,0.0178571428571428,0.0,11.2,wannacry
0,1,0,0,57,0.0,0.0,11.4,wannacry
1,0,0,0,58,0.0172413793103448,0.0,11.6,wannacry
1,0,0,0,59,0.0169491525423728,0.0,11.8,wannacry
0,0,0,1,59,0.0,0.0169491525423728,11.8,wannacry
1,0,0,0,59,0.0169491525423728,0.0,11.8,wannacry
0,0,1,0,59,0.0,0.0,11.8,wannacry
1,0,0,0,60,0.0166666666666666,0.0,12.0,wannacry
0,1,0,0,61,0.0,0.0,12.2,wannacry
1,0,0,0,62,0.0161290322580645,0.0,12.4,wannacry
1,0,0,0,63,0.0158730158730158,0.0,12.6,wannacry
0,0,0,1,64,0.0,0.015625,12.8,wannacry
1,0,0,0,65,0.0153846153846153,0.0,13.0,wannacry
0,0,1,0,66,0.0,0.0,13.2,wannacry
1,0,0,0,67,0.0149253731343283,0.0,13.4,wannacry
0,1,0,0,68,0.0,0.0,13.6,wannacry
1,0,0,0,69,0.0144927536231884,0.0,13.8,wannacry
1,0,0,0,70,0.0142857142857142,0.0,14.0,wannacry
0,0,0,1,71,0.0,0.0140845070422535,14.2,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
0,0,1,0,73,0.0,0.0,14.6,wannacry
1,0,0,0,74,0.0135135135135135,0.0,14.8,wannacry
0,1,0,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,76,0.0131578947368421,0.0,15.2,wannacry
1,0,0,0,77,0.0129870129870129,0.0,15.4,wannacry
0,0,0,1,78,0.0,0.0128205128205128,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,0,1,0,78,0.0,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,1,0,0,78,0.0,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,0,0,1,78,0.0,0.0128205128205128,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,0,1,0,78,0.0,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,1,0,0,78,0.0,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,0,0,1,78,0.0,0.0128205128205128,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,0,1,0,78,0.0,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,1,0,0,78,0.0,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,0,0,1,78,0.0,0.0128205128205128,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,0,1,0,78,0.0,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,1,0,0,78,0.0,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,0,0,1,78,0.0,0.0128205128205128,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,0,1,0,78,0.0,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,1,0,0,78,0.0,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
1,0,0,0,78,0.0128205128205128,0.0,15.6,wannacry
0,0,0,1,78,0.0,0.0128205128205128,15.6,wannacry
1,0,0,0,77,0.0129870129870129,0.0,15.4,wannacry
0,0,1,0,77,0.0,0.0,15.4,wannacry
1,0,0,0,77,0.0129870129870129,0.0,15.4,wannacry
0,1,0,0,77,0.0,0.0,15.4,wannacry
1,0,0,0,77,0.0129870129870129,0.0,15.4,wannacry
1,0,0,0,77,0.0129870129870129,0.0,15.4,wannacry
0,0,0,1,77,0.0,0.0129870129870129,15.4,wannacry
1,0,0,0,77,0.0129870129870129,0.0,15.4,wannacry
0,0,1,0,77,0.0,0.0,15.4,wannacry
1,0,0,0,77,0.0129870129870129,0.0,15.4,wannacry
0,1,0,0,77,0.0,0.0,15.4,wannacry
1,0,0,0,77,0.0129870129870129,0.0,15.4,wannacry
1,0,0,0,77,0.0129870129870129,0.0,15.4,wannacry
0,0,0,1,76,0.0,0.0131578947368421,15.2,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,1,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,76,0.0131578947368421,0.0,15.2,wannacry
0,1,0,0,76,0.0,0.0,15.2,wannacry
1,0,0,0,76,0.0131578947368421,0.0,15.2,wannacry
1,0,0,0,76,0.0131578947368421,0.0,15.2,wannacry
0,0,0,1,75,0.0,0.0133333333333333,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,1,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,1,0,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,0,1,75,0.0,0.0133333333333333,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,1,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,1,0,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,0,1,75,0.0,0.0133333333333333,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,1,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,1,0,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,0,1,75,0.0,0.0133333333333333,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,1,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,1,0,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,0,1,75,0.0,0.0133333333333333,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,1,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,1,0,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,0,1,75,0.0,0.0133333333333333,15.0,wannacry
1,0,0,0,75,0.0133333333333333,0.0,15.0,wannacry
0,0,1,0,75,0.0,0.0,15.0,wannacry
1,0,0,0,74,0.0135135135135135,0.0,14.8,wannacry
0,1,0,0,72,0.0,0.0,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
0,0,0,1,72,0.0,0.0138888888888888,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
0,0,1,0,72,0.0,0.0,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
0,1,0,0,72,0.0,0.0,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
0,0,0,1,72,0.0,0.0138888888888888,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
0,0,1,0,72,0.0,0.0,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
0,1,0,0,72,0.0,0.0,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
0,0,0,1,72,0.0,0.0138888888888888,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
0,0,1,0,72,0.0,0.0,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
0,1,0,0,72,0.0,0.0,14.4,wannacry
1,0,0,0,72,0.0138888888888888,0.0,14.4,wannacry
